SNAPSHOT,SNAPFILE,SNAPPEND,SNAPCLOS,CASEKEY,CIRCUIT,DISTRICT,OFFICE,DOCKET,GEN,SEQ,ORIGIN,ORGFLDT,FILEDATE,FILECY,FILEFY,ORGFLCHP,CRNTCHP,ORGNTRDBT,NTRDBT,JOINT,D1ZIP,D1CNTY,ORGD1FPRSE,D1FPRSE,D1CHGDT,D2ZIP,D2CNTY,ORGD2FPRSE,D2FPRSE,D2CHGDT,ORGFEESTS,FEESTS,CASETYP,ORGDBTRTYP,DBTRTYP,NOB,PRFILE,ORGEASST,EASST,ORGELBLTS,ELBLTS,ORGECRDTRS,ECRDTRS,ORGASSTCASE,ASSTCASE,SMLLBUS,PREPACK,TOTASSTS,REALPROP,PERSPROP,TOTLBLTS,SECURED,UNSECPR,UNSECNPR,DSCHRGD,NDSCHRGD,TOTDBT,CNTMNTHI,AVGMNTHI,AVGMNTHE,SRCCASE,DSTNCASE,CNSLLEAD,JNTLEAD,FLCMECFV,CLOSEDT,CLOSECY,CLOSEFY,CLCHPT,D1CPRSE,D1FDSP,D1FDSPDT,D1FDSPCY,D1FDSPFY,D2CPRSE,D2FDSP,D2FDSPDT,D2FDSPCY,D2FDSPFY,C11DVDND,C11FTRPAY,CLCMECFV,TAXEXEMPT
9/30/2010,0,1,0,BK113G5085171600,11,3G,5,851716,0,0,,,7/1/2008,2008,2008,13,13,c,c,n,312110000,13021,n,n,7/1/2008,,,,,,p,p,v,i,i,,n,A,A,A,A,A,A,y,y,,,17114,0,17114,44483,22139,0,22344,44483,0,44483,4525.74,3616.87,3319.22,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2011,0,1,0,BK07521082946400,7,52,1,829464,0,0,,,10/30/2008,2008,2009,13,13,c,c,n,606430000,17031,n,n,10/30/2008,,,,,,p,p,v,i,i,,n,A,A,A,A,A,A,y,y,,,11200,0,11200,18648.01,11193,1448.71,6006.3,17199.3,1448.71,18648.01,2600.23,1653.97,1378,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2012,0,1,0,BK04223073455400,4,22,3,734554,0,0,,,11/30/2007,2007,2008,13,13,c,c,n,232360000,51041,n,n,,,,,,,p,p,v,i,i,,n,B,B,B,B,A,A,y,y,,,23001,0,23001,59859.67,20756,29805.47,9298.2,30054.2,29805.47,59859.67,4205.24,2669.34,1639,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2009,0,1,0,BK11271081043400,11,27,1,810434,0,0,,,3/27/2008,2008,2008,13,13,c,c,n,363510000,1031,n,n,3/27/2008,,,,,,i,c,v,i,i,,n,B,B,B,B,A,A,y,y,,,72032.53,61570,10462.53,85446.39,60309.01,0,25137.38,85446.39,0,85446.39,4028.88,2965.88,2878.92,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2009,1,1,0,BK06512092722900,6,51,2,927229,0,0,,7/7/2009,7/7/2009,2009,2009,13,13,c,c,n,381280000,47157,n,n,,,,,,,i,p,v,i,i,,y,A,A,A,A,A,A,y,y,,,25911,0,25911,48723.67,18000,0,30723.67,48723.67,0,48723.67,2602.19,1920.3,1779,,,,,3.3.2,,,,,,,,,,,,,,,,,,N
9/30/2008,1,1,0,BK113E1087928100,11,3E,1,879281,0,0,,,9/30/2008,2008,2008,13,13,c,c,n,302600000,13063,n,n,9/30/2008,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,187845,170000,17845,207500,141000,6500,60000,141000,66500,207500,6859.16,3857.64,3000,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2012,0,1,0,BK09714084351700,9,71,4,843517,0,0,,7/7/2008,7/7/2008,2008,2008,13,13,c,c,n,945770000,6001,n,n,12/2/2008,,,,,,p,p,v,i,i,,n,A,A,B,B,A,A,y,y,,,12765,7000,5765,61337.4,0,15229.59,46107.81,46107.81,15229.59,61337.4,5592.82,3821.28,2956,,,,,4.2.0,,,,,,,,,,,,,,,,,,N
9/30/2009,0,0,1,BK11267087099500,11,26,7,870995,0,0,,,5/21/2008,2008,2008,13,13,c,c,n,354050000,1125,n,n,5/21/2008,,,,,,i,c,v,i,i,,y,A,A,A,A,A,A,y,y,,,8075,0,8075,14538.22,8728.97,0,5809.25,14538.22,0,14538.22,1378,1378,1178,,,,,0.0.0,6/10/2009,2009,2009,13,n,T,6/10/2009,2009,2009,,,,,,,,3.3.1,N
9/30/2009,1,1,0,BK07572092239100,7,57,2,922391,0,0,,,2/27/2009,2009,2009,13,13,c,c,n,531680000,55059,n,n,,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,170910,95000,75910,302698,204171,0,98527,302698,0,302698,4994.14,3341,3055,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2013,0,1,0,BK113G5085157400,11,3G,5,851574,0,0,,6/20/2008,6/20/2008,2008,2008,13,13,c,c,n,310930000,13153,n,n,6/20/2008,,,,,,i,c,v,i,i,,y,C,C,C,C,A,A,y,y,,,119003.94,89500,29503.94,115138,106400,0,8738,,,,3876.07,3321.23,2512.75,,,,,3.3.3,,,,,,,,,,,,,,,,,,N
9/30/2009,0,0,1,BK03152072692700,3,15,2,726927,0,0,,11/2/2007,11/2/2007,2007,2008,13,13,c,c,n,152120000,42003,n,n,11/2/2007,,,,,,p,p,v,i,i,,y,B,B,B,B,A,A,y,y,,,66300,60000,6300,56848,56740,0,108,56848,0,56848,1910,1462,830,,,,,3.3.1,9/17/2009,2009,2009,13,n,K,6/15/2009,2009,2009,,,,,,,,3.3.1,N
9/30/2010,0,1,0,BK07561081561900,7,56,1,815619,0,0,,,12/16/2008,2008,2009,13,13,c,c,n,461680000,18063,n,n,,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,146020.66,130000,16020.66,166127.79,151764,0,14363.79,166127.79,0,166127.79,4196.42,3763.31,3512.75,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2008,1,1,0,BK02084083578300,2,8,4,835783,0,0,,,4/17/2008,2008,2008,13,13,c,c,n,105090000,36079,n,n,4/17/2008,,,,,,p,p,v,i,i,,n,D,D,C,C,A,A,y,y,,,510500,500000,10500,288562.09,288562.09,0,0,288562.09,0,288562.09,0,0,0,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2014,0,1,0,BK06501091048700,6,50,1,910487,0,0,,9/14/2009,9/14/2009,2009,2009,13,13,c,c,y,384620000,47101,n,n,,384620000,47101,n,n,,i,p,v,i,i,,n,B,B,B,B,A,A,y,y,,,75884,67200,8684,70288,54227,0,16061,70288,0,70288,3835,3064,2264,,,,,3.3.2,,,,,,,,,,,,,,,,,,N
9/30/2009,1,1,0,BK04160091586900,4,16,0,915869,0,0,,4/3/2009,4/3/2009,2009,2009,13,13,b,b,y,206010000,24017,n,n,,206010000,24017,n,n,,p,p,v,i,i,n,n,D,D,E,E,A,A,y,y,,,689790.74,620500,69290.74,1007287.65,714000,7785.93,285501.72,,,,,7263.29,6753,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2009,0,0,1,BK09782071651700,9,78,2,716517,0,0,,,10/10/2007,2007,2008,13,7,c,c,n,891290000,32003,n,n,10/10/2007,,,,,,p,p,v,i,i,,n,,C,,C,A,A,y,y,,,268970,250000,18970,285241.72,220954,0,64287.72,285241.72,0,285241.72,5053,0,3700,,,,,0.0.0,5/19/2009,2009,2009,7,n,A,5/19/2009,2009,2009,,,,,,,,3.3.1,N
9/30/2010,0,1,0,BK02065083048300,2,6,5,830483,0,0,,,3/6/2008,2008,2008,13,13,c,c,n,132080000,36067,n,n,3/6/2008,,,,,,p,p,v,i,i,,n,A,A,A,A,A,A,y,y,,,5605.65,0,5605.65,16683.37,0,0,16683.37,16683.37,0,16683.37,2253.78,1661.83,1385,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2008,1,1,0,BK113E1087098200,11,3E,1,870982,0,0,,,6/10/2008,2008,2008,13,13,c,c,n,300140000,13217,n,n,6/10/2008,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,170404.97,148970,21434.97,198026.68,140363.68,1004,56659,197022.68,1004,198026.68,7110.57,4714.06,4034.06,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2013,0,1,0,BK03157087025700,3,15,7,870257,0,0,,,3/13/2008,2008,2008,13,13,c,c,n,159050000,42021,n,n,3/13/2008,,,,,,p,p,v,i,i,,n,B,B,B,B,A,A,y,y,,,100948.47,75000,25948.47,72320.89,64726.31,0,7594.58,72320.89,0,72320.89,0,1694.16,1011.15,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2013,0,0,1,BK07544084039300,7,54,4,840393,0,0,,3/24/2008,3/24/2008,2008,2008,13,13,c,c,n,629590000,17199,n,n,3/24/2008,,,,,,p,p,v,i,i,,n,A,A,B,B,A,A,y,y,,,17090,0,17090,60210,3400,0,56810,60210,0,60210,2751,1996,2574,,,,,5.1.0,6/7/2013,2013,2013,13,n,A,5/20/2013,2013,2013,,,,,,,,5.1.0,N
9/30/2009,0,1,0,BK06512082516000,6,51,2,825160,0,0,,,5/29/2008,2008,2008,13,13,c,c,n,381250000,47157,n,n,5/29/2008,,,,,,i,p,v,i,i,,n,A,A,A,A,A,A,y,y,,,5826,0,5826,46612.86,3000,5365.86,38247,46612.86,0,46612.86,896.66,1097.46,920,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2014,0,1,0,BK06461090194900,6,46,1,901949,0,0,,2/25/2009,2/25/2009,2009,2009,13,13,c,c,n,494410000,26121,n,n,,,,,,,i,c,v,i,i,,n,C,C,C,C,A,A,y,y,,,101772.3,85000,16772.3,141565.74,82116.44,2212,57237.3,139353.74,2212,141565.74,5741.81,5155.86,4420.8,,,,,5.1.0,,,,,,,,,,,,,,,,,,N
9/30/2008,1,1,0,BK06471071899300,6,47,1,718993,0,0,,,11/27/2007,2007,2008,13,13,c,c,y,440950000,39085,n,n,,440950000,39085,n,n,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,244140,190000,54140,281599.48,220700,560.44,60339.04,281039.04,560.44,281599.48,9148.88,7109.37,6110,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2008,1,1,0,BK04194074068100,4,19,4,740681,0,0,,,11/29/2007,2007,2008,13,13,c,c,y,286019577,37023,n,n,,286019577,37023,n,n,,p,p,v,i,i,,n,,C,,C,A,A,y,y,,,229688.53,143000,86688.53,257639.14,135735,0,121904.14,250841.4,6797.74,257639.14,9519.42,5978.88,5024.6,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2008,1,1,0,BK09731081572200,9,73,1,815722,0,0,,,8/7/2008,2008,2008,13,13,c,c,y,913900000,6037,n,n,8/7/2008,913900000,6037,n,n,,p,p,v,i,i,,y,D,D,D,D,A,A,y,y,,,0,,,0,,,,,,,,,,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2013,0,0,1,BK113G7097096000,11,3G,7,970960,0,0,,6/19/2009,6/19/2009,2009,2009,13,13,c,c,n,316010000,13185,n,n,,,,,,,p,p,v,i,i,,n,A,A,A,A,A,A,y,y,,,14905,0,14905,47592.87,23078.08,0,24514.79,29623.37,17969.5,47592.87,764.68,1092.91,937.91,,,,,4.3.0,12/18/2012,2012,2013,13,n,A,11/30/2012,2012,2013,,,,,,,,4.3.0,N
9/30/2010,0,0,1,BK06511071319600,6,51,1,713196,0,0,,10/8/2007,10/8/2007,2007,2008,13,13,c,c,y,383210000,47017,n,n,10/8/2007,383210000,47017,n,n,10/8/2007,i,p,v,i,i,,y,,B,,B,A,A,y,y,,,72700,62100,10600,88743.79,54676.5,0,34067.29,88743.79,0,88743.79,2322.17,2357.42,1645.03,,,,,3.3.3,11/5/2009,2009,2010,13,n,T,8/5/2009,2009,2009,n,T,8/5/2009,2009,2009,,,3.3.3,N
9/30/2011,0,1,0,BK10882082906300,10,88,2,829063,0,0,,12/19/2008,12/19/2008,2008,2009,13,13,c,c,n,847210000,49021,n,n,,,,,,,p,p,v,i,i,,n,A,A,A,A,A,A,y,y,,,11940.93,0,11940.93,18489.7,8747.73,0,9741.97,17835.7,654,18489.7,1986.99,1832,1557,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2010,0,1,0,BK05421091000200,5,42,1,910002,0,0,,1/2/2009,1/2/2009,2009,2009,13,13,c,c,n,786660000,48209,n,n,1/2/2009,,,,,,p,p,v,i,i,,y,A,A,A,A,A,A,y,y,,,13545.2,0,13545.2,60215.5,9535.29,11683.85,38996.36,60215.5,0,60215.5,,2468.44,2325,,,,,3.3.3,,,,,,,,,,,,,,,,,,N
9/30/2013,0,0,1,BK113E2092074900,11,3E,2,920749,0,0,,2/26/2009,2/26/2009,2009,2009,13,13,c,c,n,301430000,13227,n,n,,,,,,,p,p,v,i,i,,n,A,A,A,A,A,A,y,y,,,43365.24,0,43365.24,44813.6,19432.6,0,25381,44813.6,0,44813.6,5988.16,4369,3718,,,,,4.3.0,2/5/2013,2013,2013,13,n,A,10/22/2012,2012,2013,,,,,,,,5.1.0,N
9/30/2008,1,1,0,BK03152082557300,3,15,2,825573,0,0,,,8/25/2008,2008,2008,13,13,c,c,n,152070000,42003,n,n,8/25/2008,,,,,,p,p,v,i,i,,n,B,B,B,B,A,A,y,y,,,59951.88,55000,4951.88,61307.31,34750,941.99,25615.32,61307.31,0,61307.31,1000,1046,1044.84,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2012,0,1,0,BK113A8090755900,11,3A,8,907559,0,0,,4/17/2009,4/17/2009,2009,2009,13,13,c,c,y,336150000,12057,n,n,,336150000,12057,n,n,,p,p,v,i,i,,n,C,C,C,C,B,B,y,y,,,158200,150000,8200,227032,193250,0,33782,227032,0,227032,5233,4481,4431,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2014,0,1,0,BK05411091026800,5,41,1,910268,0,0,,5/12/2009,5/12/2009,2009,2009,13,13,c,c,y,785200000,48061,n,n,7/8/2011,785200000,48061,n,n,7/8/2011,p,p,v,i,i,,y,B,B,C,C,A,A,y,y,,,87026,79811,7215,117114.52,92569.86,1859,22685.66,117114.52,0,117114.52,4067.72,1800.11,578,,,,,5.1.0,,,,,,,,,,,,,,,,,,N
9/30/2011,0,0,1,BK04203080003300,4,20,3,800033,0,0,,1/3/2008,1/3/2008,2008,2008,13,13,c,c,n,290180000,45075,n,n,1/3/2008,,,,,,p,p,v,i,i,,n,B,B,B,B,A,A,y,y,,,78291.39,0,78291.39,87856,63629,2551,21676,85305,2551,87856,2059.94,2335.87,2053,,,,,3.4.0,6/6/2011,2011,2011,13,n,A,5/3/2011,2011,2011,,,,,,,,3.4.0,N
9/30/2009,0,1,0,BK09732082363700,9,73,2,823637,0,0,,,8/27/2008,2008,2008,13,13,c,c,n,900030000,6037,y,y,,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,0,,,0,,,,,,,,,,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2010,0,1,0,BK08643093110700,8,64,3,931107,0,0,,2/25/2009,2/25/2009,2009,2009,13,13,c,c,n,551170000,27123,n,n,,,,,,,p,p,v,i,i,,y,A,A,A,A,A,A,y,y,,,7562,0,7562,21594,3000,0,18594,21594,0,21594,3770,2634,2278,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2010,0,0,1,BK113J5085072200,11,3J,5,850722,0,0,,,8/19/2008,2008,2008,13,13,c,c,n,316420000,13003,n,n,8/19/2008,,,,,,i,i,v,i,i,,n,A,A,A,A,A,A,y,y,,,31448,21398,10050,34197,33998,0,199,34197,0,34197,1944,1442,1226,,,,,0.0.0,4/20/2010,2010,2010,13,n,T,4/20/2010,2010,2010,,,,,,,,3.3.3,N
9/30/2010,0,0,1,BK07552082111700,7,55,2,821117,0,0,,4/17/2008,4/17/2008,2008,2008,13,7,c,c,n,464040000,18089,n,n,6/2/2008,,,,,,p,p,v,i,i,,n,A,A,A,A,A,A,y,n,,,6500,0,6500,12815.32,0,0,12815.32,12815.32,0,12815.32,2250,1904,1802,,,,,3.3.3,3/4/2010,2010,2010,7,n,A,7/2/2009,2009,2009,,,,,,,,3.3.3,N
9/30/2011,0,0,1,BK11268098345300,11,26,8,983453,0,0,,8/25/2009,8/25/2009,2009,2009,13,13,c,c,n,356460000,1033,n,n,,,,,,,i,c,v,i,i,,n,B,B,B,B,A,A,y,y,,,79966,70540,9426,85021,59240,0,25781,85021,0,85021,534,1441,1141,,,,,3.4.0,4/18/2011,2011,2011,13,n,T,1/13/2011,2011,2011,,,,,,,,3.4.0,N
9/30/2014,0,0,1,BK07521082296700,7,52,1,822967,0,0,,8/29/2008,8/29/2008,2008,2008,13,13,c,c,n,600460000,17097,n,n,8/29/2008,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,165609.48,145000,20609.48,235519.93,110477.87,0,125042.06,235519.93,0,235519.93,4247.86,4172.76,3660.83,,,,,5.1.0,10/21/2013,2013,2014,13,n,A,8/21/2013,2013,2013,,,,,,,,5.1.0,N
9/30/2011,0,1,0,BK04202090423700,4,20,2,904237,0,0,,6/5/2009,6/5/2009,2009,2009,13,13,c,c,n,294290000,45019,n,n,,,,,,,p,p,v,i,i,,n,B,B,B,B,A,A,y,y,,,68010,63900,4110,65577,0,2500,63077,65577,0,65577,2725.13,2040.82,1913.61,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2013,0,1,0,BK06471091569800,6,47,1,915698,0,0,,6/22/2009,6/22/2009,2009,2009,13,13,c,c,n,440530000,39093,n,n,,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,314300.46,184900,129400.46,284909.06,213925,0,70984.06,284909.06,0,284909.06,7582.78,5950.85,5467.5,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2009,0,1,0,BK113E3081194700,11,3E,3,811947,0,0,,7/11/2008,7/11/2008,2008,2008,13,13,c,c,y,302650000,13077,n,n,7/11/2008,302650000,13077,n,n,7/11/2008,i,c,v,i,i,,n,C,C,C,C,A,A,y,y,,,152250,140000,12250,290807,206825,0,83982,290807,0,290807,6478,4731,4231,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2010,0,0,1,BK07521091642300,7,52,1,916423,0,0,,5/6/2009,5/6/2009,2009,2009,13,13,c,c,n,604320000,17197,n,n,,,,,,,p,p,v,i,i,,y,A,A,A,A,A,A,y,y,,,5600,0,5600,8645,1600,0,7045,8645,0,8645,1330,1958.1,1780,,,,,3.3.1,10/14/2009,2009,2010,13,n,T,7/24/2009,2009,2009,,,,,,,,3.3.2,N
9/30/2012,0,1,0,BK08695095013900,8,69,5,950139,0,0,,4/20/2009,4/20/2009,2009,2009,13,13,c,c,y,577010811,46103,n,n,,577010811,46103,n,n,,p,p,v,i,i,,y,A,A,A,A,A,A,y,y,,,15845,0,15845,23324,3800,2300,17224,21024,2300,23324,2329.11,2354.11,2302,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2010,0,0,1,BK06512092479600,6,51,2,924796,0,0,,5/4/2009,5/4/2009,2009,2009,13,13,c,c,n,381270000,47157,n,n,,,,,,,i,p,v,i,i,,n,A,A,B,B,A,A,y,y,,,48305,42300,6005,64397.06,61386.88,800,2210.18,63597.06,800,64397.06,1711.27,2403.25,1437,,,,,3.3.2,12/4/2009,2009,2010,13,n,T,8/28/2009,2009,2009,,,,,,,,3.3.3,N
9/30/2009,0,1,0,BK08654084533400,8,65,4,845334,0,0,,7/18/2008,7/18/2008,2008,2008,13,7,c,c,y,633900000,29113,n,n,7/18/2008,633900000,29113,n,n,7/18/2008,p,p,v,i,i,,n,C,C,C,C,A,A,y,n,,,128650,115000,13650,153574.21,131891,865.32,20817.89,152708.89,865.32,153574.21,3701.53,2185.97,4719,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2010,0,0,1,BK04236086162600,4,23,6,861626,0,0,,7/18/2008,7/18/2008,2008,2008,13,13,c,c,n,245010000,51680,n,n,7/18/2008,,,,,,p,p,v,i,i,,n,A,A,A,A,A,A,y,y,,,13095,0,13095,17630.87,12639,0,4991.87,17630.87,0,17630.87,1423.05,1523.38,1200,,,,,3.3.1,12/22/2009,2009,2010,13,n,T,10/13/2009,2009,2010,,,,,,,,3.3.3,N
9/30/2010,0,1,0,BK06491081422500,6,49,1,814225,0,0,,,8/21/2008,2008,2008,13,13,c,c,n,307413835,13295,n,n,8/21/2008,,,,,,i,c,v,i,i,,y,A,A,A,A,A,A,y,y,,,16199,0,16199,17341,9422.98,0,7918.02,17341,0,17341,1623.77,1329.03,897,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2012,0,1,0,BK04241070148400,4,24,1,701484,0,0,,11/13/2007,11/13/2007,2007,2008,13,13,c,c,n,264080000,54033,n,n,11/13/2007,,,,,,p,p,v,i,i,,n,B,B,C,C,A,A,y,y,,,80421,75000,5421,136052,33718,0,102334,136052,0,136052,3577.4,3577.4,4258,,,,,3.3.2,,,,,,,,,,,,,,,,,,N
9/30/2011,0,1,0,BK07564089294400,7,56,4,892944,0,0,,,10/22/2008,2008,2009,13,13,c,c,y,471120000,18061,n,n,,471120000,18061,n,n,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,251660,200000,51660,249009.37,195700,0,53309.37,249009.37,0,249009.37,6092.91,4688.06,4232,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2010,0,1,0,BK09736091669000,9,73,6,916690,0,0,,4/6/2009,4/6/2009,2009,2009,13,13,c,c,y,925630000,6065,n,n,,925630000,6065,n,n,,p,p,v,i,i,,n,D,D,D,D,A,A,y,y,,,588001.18,497000,91001.18,934303.59,857044.49,0,77259.1,934303.59,0,934303.59,4652.21,7453.76,7178.76,,,,,3.3.2,,,,,,,,,,,,,,,,,,N
9/30/2011,0,1,0,BK07563097034900,7,56,3,970349,0,0,,3/16/2009,3/16/2009,2009,2009,13,13,c,c,n,477110000,18163,n,n,,,,,,,p,p,v,i,i,,y,A,A,A,A,A,A,y,y,,,9239.9,0,9239.9,48235.76,12488.89,0,35746.87,48235.76,0,48235.76,2236.22,1380.3,1123,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2011,0,1,0,BK10835084123800,10,83,5,841238,0,0,,8/26/2008,8/26/2008,2008,2008,13,13,c,c,n,666090000,20177,n,n,8/26/2008,,,,,,i,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,161700,150000,11700,212738,15000,0,197738,207694,5044,212738,534.63,1819.18,1517,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2010,0,0,1,BK11281091370600,11,28,1,913706,0,0,,8/13/2009,8/13/2009,2009,2009,13,13,c,c,n,366090000,1097,n,n,,,,,,,p,p,v,i,i,,n,A,A,B,B,A,A,y,y,,,19407,0,19407,56530,42800,100,13630,56430,100,56530,4399.72,3739.09,3289,,,,,3.3.3,8/27/2010,2010,2010,13,n,T,6/16/2010,2010,2010,,,,,,,,3.3.3,N
9/30/2009,1,1,0,BK03121091076400,3,12,1,910764,0,0,,,1/14/2009,2009,2009,13,13,c,c,n,83320000,34011,n,n,,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,n,n,,,175195,163500,11695,187094.13,164673.95,0,22420.18,187094.13,0,187094.13,6253.42,2940.7,2617,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2010,0,1,0,BK08664094262300,8,66,4,942623,0,0,,6/5/2009,6/5/2009,2009,2009,13,13,c,c,y,640680000,29047,n,n,,640680000,29047,n,n,,p,p,v,i,i,,y,A,A,C,C,A,A,y,y,,,30175,0,30175,124861.33,16000,0,108861.33,124861.33,0,124861.33,6786.81,6066.99,5838,,,,,3.3.3,,,,,,,,,,,,,,,,,,N
9/30/2013,0,1,0,BK04223083562900,4,22,3,835629,0,0,,11/7/2008,11/7/2008,2008,2009,13,13,c,c,y,231140000,51041,n,n,11/7/2008,231140000,51041,n,n,11/7/2008,p,p,v,i,i,,n,,C,,C,A,A,y,y,,,254639.16,208919.94,45719.22,313466.6,256331.99,0,57134.61,313466.6,0,313466.6,8896.19,5347.53,4783.58,,,,,5.1.0,,,,,,,,,,,,,,,,,,N
9/30/2011,0,1,0,BK02092072264800,2,9,2,722648,0,0,,10/22/2007,10/22/2007,2007,2008,13,11,b,b,n,146250000,36055,n,n,10/22/2007,,,,,,p,p,v,i,i,n,n,,C,,C,A,A,y,y,n,,447123,199000,248123,296302.42,117676.19,0,178626.23,296302.42,0,296302.42,3329.71,6369.44,4464,,,,,3.3.3,,,,,,,,,,,,,,,,,,N
9/30/2009,0,1,0,BK11281081205100,11,28,1,812051,0,0,,,6/12/2008,2008,2008,13,13,c,c,n,365620000,1003,n,n,6/12/2008,,,,,,p,p,v,i,i,,n,A,A,A,A,A,A,y,y,,,32505,18000,14505,37976,30629,681,6666,37295,681,37976,1640,1150,799,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2013,0,1,0,BK113G5095204100,11,3G,5,952041,0,0,,7/1/2009,7/1/2009,2009,2009,13,13,c,c,n,310890000,13303,n,n,,,,,,,c,c,v,i,i,,n,A,A,B,B,A,A,y,y,,,46386.8,23759,22627.8,54351.09,47524.16,174,6652.93,54177.09,174,54351.09,3595,3124.14,2550,,,,,3.3.3,,,,,,,,,,,,,,,,,,N
9/30/2012,0,1,0,BK02078097723100,2,7,8,977231,0,0,,9/26/2009,9/26/2009,2009,2009,13,13,c,c,y,117570000,36103,n,n,,117570000,36103,n,n,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,258250,250000,8250,413775,352985,0,60790,413775,0,413775,6667.3,5458.15,5158,,,,,3.3.2,,,,,,,,,,,,,,,,,,N
9/30/2009,1,1,0,BK10882092904700,10,88,2,929047,0,0,,8/26/2009,8/26/2009,2009,2009,13,13,c,c,n,840370000,49011,n,n,,,,,,,p,p,v,i,i,,y,C,C,C,C,A,A,y,y,,,232570,215000,17570,265906.31,238004.4,0,27901.91,265906.31,0,265906.31,3037.5,2911,2336,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2009,1,1,0,BK10882082742900,10,88,2,827429,0,0,,,10/27/2008,2008,2009,13,13,c,c,y,840740000,49045,n,n,,840740000,49045,n,n,,p,p,v,i,i,,n,A,A,B,B,A,A,y,y,,,40925,0,40925,84976.61,61385.05,2867.47,20724.09,82109.14,2867.47,84976.61,9390.34,7650.52,5972.52,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2014,0,0,1,BK113E4094208700,11,3E,4,942087,0,0,,5/25/2009,5/25/2009,2009,2009,13,13,c,c,n,307210000,13313,n,n,,,,,,,p,p,v,i,i,,n,A,A,A,A,A,A,y,y,,,39150,30000,9150,43976,43976,0,0,43976,0,43976,3503,2712,2182,,,,,3.3.1,12/23/2013,2013,2014,13,n,A,12/23/2013,2013,2014,,,,,,,,5.1.0,N
9/30/2013,0,1,0,BK113A8090287700,11,3A,8,902877,0,0,,,2/19/2009,2009,2009,13,13,c,c,n,346551672,12101,n,n,2/19/2009,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,284448.98,250000,34448.98,445608.42,342423.11,0,103185.31,445608.42,0,445608.42,8366.38,7936.77,7552.68,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2010,0,1,0,BK09782092565700,9,78,2,925657,0,0,,8/25/2009,8/25/2009,2009,2009,13,13,c,c,y,891030000,32003,n,n,,891030000,32003,n,n,,p,p,v,i,i,,y,A,A,A,A,B,B,y,y,,,21820,0,21820,31453,20067,7100,4286,24353,7100,31453,3391,6073,4867,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
